country,year,sex,age,suicides_no,population
United States,2000,male,75+,2589.0,6106351.0
United States,2001,female,15-24,562.0,19463211.0
United States,2001,female,25-34,871.0,19593734.0
United States,2001,female,35-54,2893.0,42567863.0
United States,2001,female,05-14,65.0,20032634.0
United States,2001,female,55-74,1146.0,23170384.0
United States,2001,female,75+,412.0,10691894.0
United States,2001,male,15-24,3409.0,20485156.0
United States,2001,male,25-34,4199.0,20013572.0
United States,2001,male,35-54,9684.0,41638996.0
United States,2001,male,05-14,214.0,21032860.0
United States,2001,male,55-74,4603.0,20451417.0
United States,2001,male,75+,2549.0,6285825.0
United States,2002,female,15-24,578.0,19768514.0
United States,2002,female,25-34,911.0,19725528.0
United States,2002,female,35-54,3058.0,42957716.0
United States,2002,female,05-14,65.0,20024727.0
United States,2002,female,55-74,1191.0,23790625.0
United States,2002,female,75+,443.0,10856838.0
United States,2002,male,15-24,3432.0,20821269.0
United States,2002,male,25-34,4135.0,20202776.0
United States,2002,male,35-54,10101.0,42042827.0
United States,2002,male,05-14,199.0,21012559.0
United States,2002,male,55-74,4890.0,21085316.0
United States,2002,male,75+,2642.0,6470864.0
United States,2003,female,15-24,607.0,20023561.0
United States,2003,female,25-34,909.0,19650112.0
United States,2003,female,35-54,3058.0,42997878.0
United States,2003,female,05-14,56.0,19991981.0
United States,2003,female,55-74,1237.0,24463095.0
United States,2003,female,75+,414.0,10983008.0
United States,2003,male,15-24,3381.0,21182602.0
United States,2003,male,25-34,4156.0,20222486.0
United States,2003,male,35-54,10025.0,42177315.0
United States,2003,male,05-14,194.0,20976656.0
United States,2003,male,55-74,4941.0,21773685.0
United States,2003,male,75+,2499.0,6599131.0
United States,2004,female,15-24,720.0,20262722.0
United States,2004,female,25-34,932.0,19695906.0
United States,2004,female,35-54,3399.0,43240905.0
United States,2004,female,05-14,98.0,19890450.0
United States,2004,female,55-74,1301.0,25115333.0
United States,2004,female,75+,423.0,11104411.0
United States,2004,male,15-24,3596.0,21438383.0
United States,2004,male,25-34,4142.0,20336031.0
United States,2004,male,35-54,10145.0,42486552.0
United States,2004,male,05-14,187.0,20860278.0
United States,2004,male,55-74,4989.0,22427063.0
United States,2004,male,75+,2496.0,6726102.0
United States,2005,female,15-24,714.0,20429690.0
United States,2005,female,25-34,924.0,19721652.0
United States,2005,female,35-54,3209.0,43509335.0
United States,2005,female,05-14,68.0,19721304.0
United States,2005,female,55-74,1364.0,25839240.0
United States,2005,female,75+,450.0,11267059.0
United States,2005,male,15-24,3498.0,21647159.0
United States,2005,male,25-34,4066.0,20421260.0
United States,2005,male,35-54,10332.0,42835394.0
United States,2005,male,05-14,204.0,20675232.0
United States,2005,male,55-74,5190.0,23156114.0
United States,2005,male,75+,2610.0,6883241.0
United States,2006,female,15-24,661.0,20590472.0
United States,2006,female,25-34,932.0,19851326.0
United States,2006,female,35-54,3376.0,43805214.0
United States,2006,female,05-14,66.0,19697164.0
United States,2006,female,55-74,1536.0,26609380.0
United States,2006,female,75+,421.0,11356899.0
United States,2006,male,15-24,3528.0,21844954.0
United States,2006,male,25-34,4053.0,20564653.0
United States,2006,male,35-54,10641.0,43139910.0
United States,2006,male,05-14,153.0,20640120.0
United States,2006,male,55-74,5431.0,23894147.0
United States,2006,male,75+,2494.0,6986609.0
United States,2007,female,15-24,659.0,20765167.0
United States,2007,female,25-34,997.0,19839678.0
United States,2007,female,35-54,3525.0,43607902.0
United States,2007,female,05-14,53.0,19714203.0
United States,2007,female,55-74,1684.0,27395858.0
United States,2007,female,75+,411.0,11421017.0
United States,2007,male,15-24,3481.0,22014323.0
United States,2007,male,25-34,4281.0,20531378.0
United States,2007,male,35-54,10978.0,42992076.0
United States,2007,male,05-14,131.0,20659096.0
United States,2007,male,55-74,5830.0,24661084.0
United States,2007,male,75+,2566.0,7056824.0
United States,2008,female,15-24,738.0,21149435.0
United States,2008,female,25-34,1027.0,19812423.0
United States,2008,female,35-54,3619.0,42893858.0
United States,2008,female,05-14,68.0,20113575.0
United States,2008,female,55-74,1703.0,28307998.0
United States,2008,female,75+,428.0,11038522.0
United States,2008,male,15-24,3560.0,22184611.0
United States,2008,male,25-34,4273.0,20007152.0
United States,2008,male,35-54,11371.0,43002471.0
United States,2008,male,05-14,154.0,21074651.0
United States,2008,male,55-74,6558.0,25698503.0
United States,2008,male,75+,2531.0,7072366.0
United States,2009,female,15-24,776.0,21299140.0
United States,2009,female,25-34,1027.0,19992900.0
United States,2009,female,35-54,3664.0,42836835.0
United States,2009,female,05-14,90.0,20181953.0
United States,2009,female,55-74,1875.0,29296258.0
United States,2009,female,75+,389.0,11101144.0
United States,2009,male,15-24,3595.0,22343137.0
United States,2009,male,25-34,4293.0,20205941.0
United States,2009,male,35-54,11613.0,42932194.0
United States,2009,male,05-14,175.0,21139852.0
United States,2009,male,55-74,6851.0,26664733.0
United States,2009,male,75+,2552.0,7168575.0
United States,2010,female,15-24,830.0,21395712.0
United States,2010,female,25-34,1092.0,20180858.0
United States,2010,female,35-54,3604.0,42711237.0
United States,2010,female,05-14,87.0,20250632.0
United States,2010,female,55-74,2071.0,30326595.0
United States,2010,female,75+,403.0,11163521.0
United States,2010,male,15-24,3772.0,22463069.0
United States,2010,male,25-34,4645.0,20409866.0
United States,2010,male,35-54,11767.0,42798501.0
United States,2010,male,05-14,187.0,21207667.0
United States,2010,male,55-74,7287.0,27667895.0
United States,2010,male,75+,2617.0,7263596.0
United States,2011,female,15-24,863.0,21552069.0
United States,2011,female,25-34,1238.0,20408037.0
United States,2011,female,35-54,3776.0,42485156.0
United States,2011,female,05-14,86.0,20251453.0
United States,2011,female,55-74,2128.0,31268702.0
United States,2011,female,75+,421.0,11270969.0
United States,2011,male,15-24,3959.0,22622559.0
United States,2011,male,25-34,4862.0,20698307.0
United States,2011,male,35-54,11681.0,42566273.0
United States,2011,male,05-14,201.0,21185153.0
United States,2011,male,55-74,7572.0,28556351.0
United States,2011,male,75+,2721.0,7448796.0
United States,2012,female,15-24,954.0,21653970.0
United States,2012,female,25-34,1231.0,20667924.0
United States,2012,female,35-54,3857.0,42238495.0
United States,2012,female,05-14,85.0,20273917.0
United States,2012,female,55-74,2264.0,32244829.0
United States,2012,female,75+,428.0,11375645.0
United States,2012,male,15-24,3918.0,22713083.0
United States,2012,male,25-34,4985.0,21028158.0
United States,2012,male,35-54,11763.0,42326226.0
United States,2012,male,05-14,226.0,21198150.0
United States,2012,male,55-74,8032.0,29473157.0
United States,2012,male,75+,2853.0,7633574.0
United States,2013,female,15-24,975.0,21698877.0
United States,2013,female,25-34,1285.0,20951958.0
United States,2013,female,35-54,3776.0,41983845.0
United States,2013,female,05-14,143.0,20308672.0
United States,2013,female,55-74,2484.0,33229667.0
United States,2013,female,75+,431.0,11486590.0
United States,2013,male,15-24,3903.0,22735631.0
United States,2013,male,25-34,5063.0,21386891.0
United States,2013,male,35-54,11396.0,42085688.0
United States,2013,male,05-14,252.0,21233001.0
United States,2013,male,55-74,8445.0,30405404.0
United States,2013,male,75+,2990.0,7816638.0
United States,2014,female,15-24,990.0,21691057.0
United States,2014,female,25-34,1347.0,21250636.0
United States,2014,female,35-54,4018.0,41742299.0
United States,2014,female,05-14,151.0,20336916.0
United States,2014,female,55-74,2676.0,34193742.0
United States,2014,female,75+,477.0,11616299.0
United States,2014,male,15-24,4089.0,22700273.0
United States,2014,male,25-34,5222.0,21760455.0
United States,2014,male,35-54,11455.0,41858354.0
United States,2014,male,05-14,277.0,21264881.0
United States,2014,male,55-74,8961.0,31339875.0
United States,2014,male,75+,3106.0,7994948.0
United States,2015,female,15-24,1132.0,21633813.0
United States,2015,female,25-34,1444.0,21555712.0
United States,2015,female,35-54,4053.0,41531809.0
United States,2015,female,05-14,158.0,20342901.0
United States,2015,female,55-74,2872.0,35115610.0
United States,2015,female,75+,540.0,11778666.0
United States,2015,male,15-24,4359.0,22615073.0
United States,2015,male,25-34,5503.0,22137097.0
United States,2015,male,35-54,11634.0,41658010.0
United States,2015,male,05-14,255.0,21273987.0
United States,2015,male,55-74,9068.0,32264697.0
United States,2015,male,75+,3171.0,8171136.0
